,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Total_Spending,Deck,Num,Side
7124,0,0,0,18,0,0,1586,0,1450,0
7125,1,1,1,49,0,1,0,4,282,0
7126,0,0,0,36,0,1,761,0,1451,0
7127,1,1,1,40,0,1,0,4,283,0
7128,1,1,0,56,0,1,0,4,283,0
7129,0,1,2,67,0,1,0,1,1231,0
7130,0,0,0,44,0,0,787,2,495,1
7131,0,0,0,17,0,0,1007,1,1232,0
7132,2,1,0,27,0,1,0,0,1579,1
7133,2,0,0,23,0,0,1121,0,1579,1
7134,2,0,1,28,0,0,2662,0,1452,0
7135,2,1,0,54,0,1,0,0,1453,0
7136,2,1,0,26,0,1,0,0,1454,0
7137,1,0,1,40,1,0,2916,6,83,1
7138,1,1,0,39,0,1,0,6,83,1
7139,1,1,1,40,0,1,0,4,246,1
7140,0,0,2,20,0,1,736,0,1457,0
7141,0,0,0,18,0,1,809,1,1235,0
7142,2,0,0,17,0,0,5917,0,1583,1
7143,1,1,1,35,0,1,0,3,250,1
7144,0,0,0,31,0,0,769,1,1237,0
7145,0,0,0,40,0,0,882,1,1223,1
7146,1,1,2,50,0,1,0,4,284,0
7147,0,0,0,21,0,0,799,0,1458,0
7148,0,0,0,29,0,0,792,2,496,1
7149,1,0,1,63,0,1,5559,6,92,0
7150,2,0,0,19,0,1,1325,0,1584,1
7151,2,0,0,36,0,0,1765,5,240,1
7152,0,0,1,48,0,0,933,0,1585,1
7153,1,0,0,33,0,0,3453,2,497,1
7154,2,0,0,28,0,0,2708,5,226,0
7155,0,0,0,39,0,0,848,1,1224,1
7156,0,1,0,27,0,1,0,1,1239,0
7157,1,1,1,58,0,1,0,3,289,0
7158,1,1,1,44,0,1,0,3,290,0
7159,0,1,0,23,0,1,0,1,1226,1
7160,0,0,1,21,0,1,654,0,1586,1
7161,1,0,1,53,0,0,11621,4,247,1
7162,1,1,0,14,0,1,0,4,247,1
7163,0,1,2,17,0,1,0,1,1227,1
7164,1,0,1,25,0,1,18267,4,285,0
7165,1,0,1,44,1,0,4002,4,285,0
7166,1,0,1,24,0,1,4435,4,285,0
7167,0,0,0,24,0,0,810,1,1240,0
7168,0,1,0,24,0,1,0,1,1241,0
7169,0,1,0,0,0,1,0,1,1242,0
7170,0,1,1,7,0,0,0,1,1242,0
7171,0,1,2,3,0,1,0,1,1242,0
7172,0,0,0,18,0,1,806,0,1461,0
7173,0,1,0,4,0,0,0,1,1242,0
7174,1,1,1,40,0,1,0,3,292,0
7175,0,1,0,16,0,0,0,1,1244,0
7176,1,1,1,25,0,1,0,3,294,0
7177,0,1,0,10,0,1,0,1,1245,0
7178,0,1,0,40,0,1,0,1,1229,1
7179,2,1,0,19,0,1,0,0,1591,1
7180,1,1,1,15,0,1,0,3,251,1
7181,0,0,0,24,0,0,809,1,1230,1
7182,2,1,0,21,0,1,0,0,1465,0
7183,0,0,0,29,0,0,738,0,1466,0
7184,2,0,0,37,1,0,2788,5,227,0
7185,0,1,2,49,0,0,0,1,1247,0
7186,0,0,0,42,0,0,1817,1,1231,1
7187,0,1,0,54,0,1,0,1,1231,1
7188,0,1,0,33,0,0,0,1,1232,1
7189,1,0,0,27,0,0,7792,4,250,1
7190,0,1,0,53,0,0,0,1,1248,0
7191,0,0,0,28,0,1,900,0,1467,0
7192,1,0,0,24,0,1,6525,4,286,0
7193,0,0,2,20,0,0,1184,0,1596,1
7194,0,0,0,0,0,0,0,1,1233,1
7195,0,0,0,24,0,0,693,0,1597,1
7196,0,0,0,28,0,1,0,1,1234,1
7197,2,1,0,42,0,1,0,0,1598,1
7198,1,0,1,32,1,0,3364,4,287,0
7199,1,0,0,36,0,1,3394,3,252,1
7200,1,0,0,40,0,1,0,3,252,1
7201,0,0,0,30,0,0,601,0,1599,1
7202,2,0,0,34,0,0,1013,2,499,1
7203,2,0,0,37,0,0,1120,0,1601,1
7204,1,0,0,41,0,1,0,3,295,0
7205,1,1,1,25,0,1,0,3,295,0
7206,2,0,0,39,0,1,1148,0,1602,1
7207,0,0,1,0,0,1,0,1,1235,1
7208,2,0,0,54,0,0,1288,0,1603,1
7209,0,1,0,16,0,0,0,1,1236,1
7210,0,0,0,0,0,1,0,1,1251,0
7211,0,1,0,13,0,1,0,1,1251,0
7212,2,0,0,46,0,0,5913,0,1470,0
7213,0,0,0,23,0,0,1784,1,1237,1
7214,0,0,0,18,0,0,696,0,1471,0
7215,0,0,2,27,0,0,2721,0,1604,1
7216,0,1,2,24,0,0,0,1,1238,1
7217,1,0,0,27,0,1,6751,3,253,1
7218,0,0,0,24,0,0,1783,5,241,1
7219,1,0,0,25,1,1,4301,6,93,0
7220,1,1,0,30,0,1,0,3,296,0
7221,0,0,0,19,0,0,1800,1,1239,1
7222,0,0,1,18,0,0,658,0,1605,1
7223,1,1,1,49,0,1,0,2,500,1
7224,0,0,0,64,0,0,907,1,1240,1
7225,2,1,0,26,0,1,0,2,506,0
7226,0,0,1,53,0,0,800,0,1606,1
7227,2,0,0,27,0,1,2709,5,242,1
7228,1,1,0,27,0,1,0,3,254,1
7229,2,0,0,25,0,0,704,0,1472,0
7230,0,0,1,33,0,1,660,2,507,0
7231,1,0,0,27,0,0,7670,4,289,0
7232,1,1,1,20,0,1,0,4,251,1
7233,1,1,1,39,0,1,0,3,255,1
7234,2,0,0,27,0,0,2114,2,502,1
7235,2,1,0,19,0,1,0,0,1476,0
7236,0,0,0,22,0,0,608,0,1609,1
7237,0,0,0,3,0,0,0,1,1252,0
7238,0,0,0,24,0,0,787,2,508,0
7239,2,1,0,41,0,1,0,0,1477,0
7240,2,1,0,18,0,1,0,0,1477,0
7241,0,0,0,63,0,0,1020,1,1244,1
7242,1,0,0,19,0,0,6307,3,298,0
7243,1,1,0,39,0,1,0,3,298,0
7244,1,1,1,24,0,1,0,1,734,0
7245,2,0,0,41,0,0,2599,0,1611,1
7246,1,0,0,44,0,0,1812,6,94,0
7247,1,0,0,39,1,0,2487,6,94,0
7248,2,1,1,29,0,1,0,5,244,1
7249,2,0,0,37,0,0,2384,5,244,1
7250,1,1,1,41,0,1,0,4,252,1
7251,0,0,2,18,0,0,747,0,1480,0
7252,0,1,1,24,0,0,0,1,1245,1
7253,1,0,1,55,0,1,4586,3,299,0
7254,0,1,0,21,0,1,0,2,503,1
7255,1,1,0,28,0,1,0,3,300,0
7256,1,0,0,43,0,1,9973,3,300,0
7257,0,0,2,32,0,0,707,1,1253,0
7258,0,0,0,23,0,1,791,0,1612,1
7259,0,1,1,5,0,1,0,1,1246,1
7260,0,0,1,14,0,0,852,1,1254,0
7261,0,0,0,24,0,0,1584,0,1613,1
7262,0,1,2,22,0,1,0,1,1257,0
7263,0,0,0,14,0,1,634,0,1484,0
7264,0,0,0,20,0,0,791,2,504,1
7265,0,0,0,17,0,0,1008,1,1258,0
7266,0,0,1,20,0,0,1235,0,1485,0
7267,0,0,0,22,0,1,710,1,1259,0
7268,0,1,0,15,0,1,0,1,1248,1
7269,2,0,1,67,0,1,1719,5,245,1
7270,1,0,1,28,0,0,6527,4,253,1
7271,1,0,0,57,0,0,6137,5,246,1
7272,0,1,2,21,0,1,0,1,1249,1
7273,2,0,0,34,0,0,1578,0,1486,0
7274,2,1,0,17,0,0,0,2,510,0
7275,0,0,1,33,0,1,677,0,1614,1
7276,1,0,1,33,0,0,17662,4,291,0
7277,1,0,0,28,0,0,5931,4,291,0
7278,2,1,0,18,0,1,0,0,1487,0
7279,2,1,0,28,0,1,0,0,1615,1
7280,0,0,0,13,0,0,845,1,1261,0
7281,0,0,0,38,0,0,3417,0,1616,1
7282,1,0,1,39,0,0,2420,3,301,0
7283,1,1,0,18,0,1,0,1,734,0
7284,0,0,2,43,0,0,648,0,1488,0
7285,0,0,0,32,0,0,1413,0,1489,0
7286,0,1,0,29,0,0,0,0,1490,0
7287,2,0,1,45,0,0,1140,0,1490,0
7288,2,1,0,25,0,1,0,0,1490,0
7289,0,0,1,64,0,0,702,0,1491,0
7290,0,0,0,18,0,0,2141,0,1617,1
7291,0,0,0,44,0,0,792,2,506,1
7292,0,1,0,15,0,1,0,1,1251,1
7293,0,0,1,21,0,0,4393,1,734,0
7294,2,0,0,33,0,0,2598,0,1620,1
7295,0,0,1,3,0,0,0,1,1253,1
7296,0,1,1,19,0,1,0,1,1253,1
7297,0,0,0,37,0,0,0,1,1254,1
7298,0,0,1,24,0,0,689,0,1621,1
7299,0,0,0,26,0,0,132,1,1256,1
7300,2,1,0,26,0,1,0,0,1493,0
7301,2,1,0,26,0,1,0,0,1493,0
7302,0,0,0,22,0,0,1499,0,1494,0
7303,2,0,0,26,0,0,1383,0,1495,0
7304,0,0,0,27,0,0,880,0,1622,1
7305,0,0,2,27,0,1,605,0,1496,0
7306,0,0,2,37,0,1,925,0,1497,0
7307,0,1,0,22,0,0,0,1,1257,1
7308,0,0,1,24,0,1,809,1,1258,1
7309,0,0,0,23,0,0,769,1,1264,0
7310,0,0,2,18,0,0,1075,0,1624,1
7311,0,1,0,28,0,0,0,1,1266,0
7312,0,1,0,4,0,1,0,1,1267,0
7313,0,1,2,23,0,1,0,1,1268,0
7314,0,1,2,2,0,1,0,1,1268,0
7315,0,0,0,46,0,0,672,1,1268,0
7316,0,0,0,0,0,0,0,1,1268,0
7317,2,0,0,16,0,0,1149,0,1626,1
7318,2,0,0,19,0,0,1940,5,228,0
7319,1,0,1,34,0,0,7003,3,305,0
7320,1,0,0,34,0,1,4338,3,305,0
7321,0,0,0,24,0,0,1817,1,1269,0
7322,0,1,2,28,0,0,0,1,1270,0
7323,1,1,1,44,0,1,0,3,306,0
7324,1,1,0,35,0,1,0,3,306,0
7325,0,0,0,20,0,0,0,1,1259,1
7326,0,0,2,18,0,0,661,0,1500,0
7327,0,0,2,43,0,0,5281,1,1260,1
7328,0,0,2,48,0,0,743,0,1627,1
7329,2,0,0,46,0,1,1298,2,513,0
7330,2,1,0,75,0,1,0,1,734,0
7331,1,1,1,24,0,1,0,3,307,0
7332,0,0,0,34,0,0,907,1,1261,1
7333,2,0,0,29,0,0,1687,1,734,0
7334,2,1,0,46,0,1,0,0,1501,0
7335,0,0,0,22,0,0,621,1,1271,0
7336,2,1,0,42,0,0,0,2,514,0
7337,2,1,0,46,0,1,0,0,1629,1
7338,0,0,0,15,0,0,987,2,508,1
7339,0,0,0,42,0,0,2014,0,1502,0
7340,2,0,0,31,0,0,1298,2,515,0
7341,2,1,0,9,0,1,0,0,1502,0
7342,0,0,0,34,0,0,776,0,1503,0
7343,0,0,0,21,0,0,845,1,1264,1
7344,0,0,1,16,0,0,874,0,1630,1
7345,0,0,0,40,0,0,828,0,1630,1
7346,0,0,0,23,0,1,1288,0,1504,0
7347,0,1,0,6,0,0,0,1,1265,1
7348,0,0,0,17,0,1,2588,0,1505,0
7349,0,0,1,37,0,1,2234,0,1506,0
7350,1,1,2,30,0,1,0,4,293,0
7351,1,1,0,32,0,1,0,4,293,0
7352,1,1,1,41,0,1,0,4,293,0
7353,1,0,1,43,0,0,22177,4,255,1
7354,0,0,1,17,0,0,6278,2,517,0
7355,1,1,0,37,0,1,0,3,257,1
7356,0,1,0,18,0,1,0,1,734,0
7357,0,0,0,1,0,0,0,1,1267,1
7358,0,0,0,38,0,0,1714,1,1267,1
7359,0,0,0,25,0,0,868,0,1633,1
7360,0,0,0,6,0,0,0,1,1267,1
7361,0,1,0,1,0,1,0,1,1267,1
7362,0,0,2,7,0,1,0,1,1267,1
7363,0,0,0,24,0,0,737,0,1634,1
7364,0,0,0,19,0,1,747,0,1634,1
7365,1,1,1,26,0,1,0,3,309,0
7366,0,0,0,49,0,0,1757,1,1268,1
7367,0,0,0,18,0,0,705,1,1269,1
7368,0,0,0,25,0,0,722,1,1270,1
7369,0,0,0,46,0,0,252,0,1507,0
7370,0,1,0,33,0,0,0,1,1271,1
7371,0,0,0,10,0,1,0,1,1271,1
7372,0,1,0,38,0,1,0,1,1272,1
7373,2,0,0,23,0,0,2077,2,512,1
7374,0,1,0,26,0,1,0,1,1273,1
7375,0,0,0,16,0,0,846,1,1274,1
7376,0,0,0,29,0,1,858,2,518,0
7377,1,1,2,35,0,1,0,4,256,1
7378,0,0,0,58,0,0,971,0,1508,0
7379,0,1,1,17,0,1,0,1,1273,0
7380,0,1,0,16,0,1,0,1,734,0
7381,0,1,1,2,0,1,0,1,1274,0
7382,0,0,0,13,0,0,888,1,734,0
7383,2,0,0,18,0,1,940,0,1636,1
7384,0,0,1,29,0,1,791,2,519,0
7385,0,0,1,21,0,0,700,0,1509,0
7386,1,1,1,43,0,1,0,4,295,0
7387,0,1,0,69,0,0,0,1,1275,0
7388,0,0,0,40,0,0,809,1,1275,0
7389,0,1,0,1,0,1,0,1,1275,0
7390,2,1,0,36,0,1,0,0,1512,0
7391,0,0,0,60,0,0,0,1,1276,1
7392,0,1,2,17,0,1,0,1,1276,1
7393,0,1,0,49,0,0,0,1,1276,1
7394,0,0,0,23,0,0,844,1,1276,1
7395,0,0,0,39,0,0,645,0,1638,1
7396,0,1,0,53,0,1,0,1,734,0
7397,0,0,0,26,0,1,4451,1,1277,1
7398,1,0,0,31,0,0,2574,4,296,0
7399,1,1,0,48,0,1,0,4,296,0
7400,1,0,1,26,0,0,7927,4,296,0
7401,2,1,0,25,0,1,0,0,1513,0
7402,1,1,1,25,0,1,0,3,310,0
7403,0,0,0,30,0,0,644,0,1639,1
7404,0,1,0,24,0,1,0,1,1278,0
7405,0,1,0,23,0,0,0,1,1278,1
7406,0,0,0,24,0,0,530,1,1278,1
7407,0,0,0,47,0,1,723,1,1278,1
7408,0,1,0,37,0,0,0,1,1279,1
7409,2,1,0,24,0,1,0,0,1640,1
7410,0,0,0,21,0,0,907,1,1281,1
7411,2,1,0,42,0,1,0,0,1515,0
7412,0,0,0,39,0,0,3109,0,1517,0
7413,0,0,0,28,0,0,646,0,1642,1
7414,0,0,0,32,0,0,1581,2,514,1
7415,1,0,0,31,0,0,3839,3,311,0
7416,0,1,0,13,0,1,0,1,734,0
7417,0,0,0,41,0,1,903,0,1520,0
7418,0,0,0,21,0,0,629,0,1644,1
7419,0,0,0,24,0,0,0,1,1284,1
7420,0,0,0,9,0,1,0,1,1284,1
7421,1,0,0,36,0,0,12319,5,229,0
7422,1,1,1,30,0,1,0,5,229,0
7423,0,0,0,27,0,0,852,1,1281,0
7424,0,0,0,40,0,0,1033,0,1521,0
7425,1,0,0,41,0,0,20012,4,257,1
7426,1,1,1,16,0,1,0,3,258,1
7427,1,0,2,36,1,1,6608,3,258,1
7428,1,0,0,15,0,0,8145,5,230,0
7429,1,1,0,39,0,1,0,5,230,0
7430,2,1,0,21,0,1,0,0,1522,0
7431,0,0,2,24,0,1,695,0,1645,1
7432,2,0,0,28,0,0,1869,0,1646,1
7433,0,0,0,47,0,0,2344,1,1283,0
7434,0,0,0,55,0,0,1779,1,1287,1
7435,0,1,0,24,0,1,0,1,1287,1
7436,0,0,1,22,0,1,719,2,516,1
7437,0,1,0,26,0,1,0,1,1287,1
7438,2,0,0,62,0,0,1349,0,1523,0
7439,2,0,0,53,0,0,2098,2,524,0
7440,0,0,1,29,0,0,810,1,1284,0
7441,0,0,0,21,0,0,888,1,1288,1
7442,0,1,2,18,0,1,0,1,1285,0
7443,2,1,0,34,0,1,0,2,525,0
7444,0,0,0,19,0,0,697,0,1648,1
7445,0,0,0,14,0,0,1725,1,1290,1
7446,0,0,0,21,0,0,706,1,1288,0
7447,2,0,0,55,0,1,1265,5,232,0
7448,1,0,1,18,0,1,4006,4,258,1
7449,1,1,1,33,0,1,0,3,260,1
7450,1,0,0,35,0,0,4043,3,260,1
7451,0,1,0,31,0,1,0,4,297,0
7452,1,0,0,27,0,0,5983,4,259,1
7453,1,0,0,24,0,0,2000,4,259,1
7454,0,1,2,13,0,1,0,1,1289,0
7455,0,0,0,24,0,0,722,0,1652,1
7456,0,0,0,22,0,0,814,1,1293,1
7457,1,1,0,32,0,0,0,3,261,1
7458,1,1,0,18,0,1,0,3,261,1
7459,1,1,0,53,0,1,0,1,734,0
7460,2,0,0,4,0,1,0,0,1653,1
7461,2,1,0,24,0,1,0,0,1653,1
7462,2,0,0,23,0,1,1271,0,1653,1
7463,2,0,0,1,0,1,0,0,1653,1
7464,0,0,0,18,0,1,2279,0,1654,1
7465,2,0,0,21,0,0,1338,0,1655,1
7466,2,0,0,40,0,0,3831,5,248,1
7467,1,1,0,49,0,1,0,3,313,0
7468,0,1,2,25,0,0,0,1,1290,0
7469,0,1,1,21,0,1,0,1,1294,1
7470,1,1,0,40,0,1,0,6,96,0
7471,1,1,1,47,1,1,0,6,96,0
7472,0,0,2,25,0,0,541,1,1295,1
7473,1,1,0,36,0,1,0,1,734,0
7474,0,0,0,39,0,0,1442,0,1657,1
7475,1,1,1,26,0,1,0,3,262,1
7476,0,0,0,0,0,1,0,1,1292,0
7477,0,1,0,14,0,1,0,1,1292,0
7478,2,0,0,7,0,1,0,0,1659,1
7479,2,1,1,50,0,1,0,0,1527,0
7480,0,0,1,22,0,0,687,0,1528,0
7481,0,1,2,17,0,1,0,1,1293,0
7482,0,0,0,35,0,0,716,0,1528,0
7483,0,0,0,22,0,0,1516,0,1529,0
7484,0,0,0,26,0,0,887,1,1296,1
7485,0,0,2,24,0,1,1584,2,517,1
7486,1,0,0,59,0,1,2691,4,300,0
7487,2,1,0,24,0,1,0,0,1531,0
7488,2,0,0,17,0,0,0,2,530,0
7489,2,1,0,28,0,1,0,0,1531,0
7490,0,1,0,38,0,1,0,1,1294,0
7491,1,0,0,2,0,1,0,3,315,0
7492,1,0,0,36,0,0,7978,3,315,0
7493,1,1,1,32,0,1,0,3,315,0
7494,0,0,0,15,0,0,986,2,531,0
7495,0,0,0,54,0,0,1299,0,1532,0
7496,2,1,0,18,0,1,0,0,1660,1
7497,0,0,0,22,0,0,748,0,1661,1
7498,0,1,0,23,0,0,0,1,1298,1
7499,1,0,0,14,0,1,6392,5,249,1
7500,1,1,0,26,0,1,0,5,249,1
7501,0,0,0,73,0,0,829,0,1533,0
7502,1,0,0,29,0,1,0,3,263,1
7503,2,1,0,29,0,1,0,0,1534,0
7504,0,0,0,12,0,0,0,1,1297,0
7505,0,0,1,27,0,0,601,0,1535,0
7506,0,0,0,31,0,0,839,1,1298,0
7507,0,1,2,26,0,0,0,1,1299,0
7508,1,1,1,35,0,1,0,5,250,1
7509,1,1,0,25,0,1,0,6,85,1
7510,1,1,0,40,0,1,0,6,85,1
7511,2,1,0,18,0,0,0,2,532,0
7512,2,0,0,52,0,0,1298,2,532,0
7513,2,1,0,35,0,1,0,0,1536,0
7514,0,0,0,51,0,0,1543,0,1537,0
7515,0,0,0,35,0,0,953,0,1537,0
7516,0,0,0,14,0,0,902,0,1538,0
7517,1,1,1,24,0,1,0,4,301,0
7518,1,1,1,26,0,1,0,4,301,0
7519,0,1,1,21,0,0,0,1,1299,1
7520,1,0,1,45,0,1,18266,6,97,0
7521,1,0,0,29,0,1,1817,6,97,0
7522,1,0,0,39,1,1,1972,6,97,0
7523,1,1,1,37,0,1,0,6,97,0
7524,0,1,2,22,0,1,0,1,1300,1
7525,0,0,0,22,0,0,809,1,1301,1
7526,0,0,2,30,0,0,452,1,1300,0
7527,0,1,0,1,0,1,0,1,734,0
7528,0,1,2,0,0,1,0,1,1300,0
7529,0,0,0,9,0,0,0,1,1302,0
7530,0,0,2,18,0,0,336,1,1302,0
7531,2,0,0,29,0,0,1751,0,1663,1
7532,2,0,1,52,0,0,2258,0,1540,0
7533,0,0,0,27,0,0,905,2,533,0
7534,1,0,0,54,0,0,2447,4,262,1
7535,1,0,0,28,0,1,9714,4,262,1
7536,1,1,0,65,0,1,0,3,267,1
7537,1,1,1,26,0,1,0,3,267,1
7538,0,0,0,29,0,0,1994,0,1664,1
7539,0,0,0,20,0,0,1817,1,1302,1
7540,2,0,0,39,0,0,2618,0,1541,0
7541,2,1,0,37,0,1,0,0,1541,0
7542,0,0,0,20,0,0,36,0,1543,0
7543,2,1,0,40,0,1,0,1,734,0
7544,2,0,0,0,0,1,0,2,534,0
7545,2,1,0,33,0,0,0,2,534,0
7546,2,1,0,23,0,1,0,0,1544,0
7547,0,0,1,32,0,0,673,0,1666,1
7548,0,0,0,20,0,0,776,0,1545,0
7549,1,1,1,60,0,1,0,5,234,0
7550,0,0,0,53,0,1,716,0,1546,0
7551,1,1,0,26,0,1,0,5,236,0
7552,1,0,1,35,0,0,8853,5,236,0
7553,0,0,1,19,0,0,639,0,1547,0
7554,1,0,1,43,0,0,4826,4,263,1
7555,1,0,1,29,0,0,8093,4,263,1
7556,0,0,0,20,0,0,843,1,1304,1
7557,0,0,0,19,0,0,2065,0,1667,1
7558,0,0,2,21,0,1,615,0,1548,0
7559,1,0,1,39,0,1,16693,5,251,1
7560,0,1,0,12,0,0,0,1,1305,1
7561,0,0,1,20,0,1,1842,0,1668,1
7562,0,0,0,18,0,0,736,0,1669,1
7563,1,0,0,31,0,0,9594,4,264,1
7564,0,0,2,35,0,0,663,0,1549,0
7565,0,1,2,44,0,1,0,1,1306,1
7566,1,0,0,62,0,1,3945,3,268,1
7567,2,0,0,23,0,0,2348,2,521,1
7568,2,0,0,23,1,0,1680,0,1670,1
7569,0,0,0,19,0,1,1797,0,1671,1
7570,0,0,0,29,0,0,804,0,1672,1
7571,1,0,0,31,0,1,7267,5,238,0
7572,1,1,1,33,1,1,0,5,238,0
7573,1,0,0,41,0,0,4166,5,238,0
7574,1,0,0,60,0,1,9116,4,265,1
7575,1,1,0,41,0,1,0,3,317,0
7576,1,0,0,69,1,0,9492,3,269,1
7577,1,0,1,44,0,1,2954,3,269,1
7578,1,1,1,18,0,1,0,3,269,1
7579,1,0,1,26,0,1,11987,3,269,1
7580,0,0,0,30,0,0,2887,0,1674,1
7581,2,0,0,34,0,0,695,0,1675,1
7582,0,0,2,18,0,0,669,0,1677,1
7583,0,1,1,49,0,1,0,1,1306,0
7584,0,0,2,71,0,0,703,0,1678,1
7585,0,0,2,19,0,0,756,0,1552,0
7586,0,0,2,23,0,0,689,0,1553,0
7587,1,1,0,31,0,1,0,3,318,0
7588,1,1,0,40,0,1,0,3,318,0
7589,2,0,1,28,0,0,1187,5,252,1
7590,1,1,0,17,0,1,0,3,319,0
7591,1,0,0,24,0,0,5880,3,319,0
7592,1,1,1,54,0,1,0,3,319,0
7593,0,1,0,21,0,0,0,1,1310,1
7594,0,1,1,2,0,0,0,0,1555,0
7595,0,0,1,20,0,1,1162,0,1555,0
7596,0,0,1,20,0,0,716,0,1555,0
7597,1,0,1,36,0,1,5938,5,253,1
7598,0,1,0,25,0,1,0,1,1311,1
7599,1,0,1,58,0,0,5707,4,302,0
7600,1,0,0,37,0,1,1398,4,302,0
7601,1,0,0,26,0,0,7373,4,302,0
7602,0,1,0,45,0,0,0,1,1312,1
7603,0,0,0,44,0,0,903,0,1681,1
7604,2,1,0,24,0,1,0,0,1682,1
7605,0,1,1,13,0,1,0,1,734,0
7606,0,0,0,4,0,1,0,1,1313,1
7607,0,0,0,24,0,0,2290,0,1683,1
7608,0,0,1,27,0,0,804,0,1683,1
7609,0,0,0,39,0,0,1670,2,522,1
7610,0,1,0,23,0,0,0,1,1308,0
7611,0,0,1,4,0,0,0,1,1308,0
7612,0,1,0,0,0,0,0,1,1308,0
7613,2,1,0,22,0,1,0,0,1557,0
7614,2,0,0,27,0,0,1718,5,254,1
7615,1,1,0,22,0,1,0,4,267,1
7616,1,1,1,26,0,1,0,4,268,1
7617,1,0,0,60,0,0,10800,4,268,1
7618,0,0,0,18,0,0,908,1,1314,1
7619,0,1,1,20,0,0,0,1,1315,1
7620,0,0,0,25,0,1,791,2,523,1
7621,0,1,2,24,0,1,0,1,1309,0
7622,0,1,0,38,0,1,0,1,1310,0
7623,0,0,0,18,0,1,734,0,1558,0
7624,1,1,1,45,0,1,0,3,270,1
7625,1,0,0,13,0,0,9063,3,270,1
7626,1,0,0,28,0,1,3524,3,270,1
7627,1,0,0,5,0,1,0,3,270,1
7628,0,0,0,20,0,0,3762,1,1317,1
7629,0,1,0,2,0,1,0,1,734,0
7630,0,0,0,42,0,0,906,1,1317,1
7631,0,0,1,0,0,1,0,1,1317,1
7632,0,0,0,18,0,0,809,1,1318,1
7633,0,1,2,26,0,0,0,1,1319,1
7634,2,1,1,3,0,1,0,2,539,0
7635,2,1,2,49,0,1,0,2,539,0
7636,2,0,0,19,0,0,1287,2,539,0
7637,0,1,0,19,0,0,0,1,1312,0
7638,0,1,0,15,0,0,0,1,1320,1
7639,0,0,2,53,0,0,521,1,1321,1
7640,0,0,0,0,0,1,0,1,1313,0
7641,0,0,1,39,0,0,2154,0,1560,0
7642,0,0,0,45,0,0,4688,1,1313,0
7643,0,1,0,10,0,1,0,1,1313,0
7644,0,0,1,1,0,1,0,1,1313,0
7645,0,0,0,9,0,1,0,1,1313,0
7646,2,0,0,40,0,0,1309,0,1686,1
7647,0,0,0,26,0,0,630,0,1687,1
7648,0,0,0,18,0,0,1235,0,1688,1
7649,1,0,0,47,0,0,2293,2,524,1
7650,0,0,0,31,0,0,1818,1,1314,0
7651,2,0,0,24,0,0,1048,2,525,1
7652,0,1,2,23,0,1,0,1,1315,0
7653,0,0,1,32,0,0,749,0,1561,0
7654,0,0,0,32,0,0,1384,0,1561,0
7655,0,0,0,21,0,0,646,0,1561,0
7656,0,0,0,24,0,0,864,0,1561,0
7657,0,0,0,22,0,0,753,1,1316,0
7658,0,0,0,18,0,1,860,1,1316,0
7659,0,1,2,28,0,1,0,1,1316,0
7660,0,1,0,38,0,1,0,1,1316,0
7661,0,0,0,46,0,0,748,0,1690,1
7662,1,0,0,44,0,1,4296,4,304,0
7663,1,1,0,38,0,1,0,4,305,0
7664,1,0,1,28,0,0,11465,6,98,0
7665,0,0,0,31,0,0,643,1,1317,0
7666,0,1,0,18,0,1,0,1,1318,0
7667,0,0,2,18,0,0,756,0,1564,0
7668,0,0,1,4,0,1,0,1,1319,0
7669,0,1,2,0,0,1,0,1,1319,0
7670,0,0,0,0,0,0,0,1,1319,0
7671,0,1,2,23,0,0,0,1,1319,0
7672,1,0,0,35,0,0,3225,4,271,1
7673,1,1,1,43,0,1,0,3,320,0
7674,0,0,2,18,0,0,774,1,1320,0
7675,0,0,0,18,0,0,1444,0,1566,0
7676,0,0,0,18,0,1,692,0,1567,0
7677,0,0,1,49,0,0,716,0,1693,1
7678,0,0,0,19,0,0,0,1,1329,1
7679,0,1,2,22,0,1,0,1,1330,1
7680,1,0,0,4,0,1,0,4,306,0
7681,1,0,0,0,0,1,0,4,306,0
7682,0,1,0,24,0,1,0,4,306,0
7683,1,0,0,39,0,1,4560,4,306,0
7684,1,0,1,36,0,0,16338,4,306,0
7685,1,1,0,53,0,1,0,4,306,0
7686,1,0,1,23,0,0,401,4,307,0
7687,1,1,0,24,0,1,0,4,307,0
7688,1,0,0,25,0,0,3453,2,541,0
7689,1,0,0,30,0,0,3575,2,541,0
7690,0,0,0,20,0,0,627,1,1331,1
7691,2,1,0,40,0,1,0,0,1695,1
7692,0,1,2,18,0,1,0,1,1322,0
7693,0,0,0,57,0,1,888,1,1332,1
7694,2,0,0,47,0,0,1782,5,241,0
7695,0,1,1,26,0,1,0,1,1323,0
7696,0,0,2,29,0,0,559,0,1569,0
7697,0,0,0,32,0,0,884,1,1333,1
7698,1,1,0,30,0,1,0,5,242,0
7699,0,0,0,18,0,1,704,1,1334,1
7700,0,0,0,49,0,0,800,0,1570,0
7701,1,1,0,33,0,1,0,3,272,1
7702,0,0,0,18,0,0,1779,1,1335,1
7703,1,0,0,29,0,1,5326,6,99,0
7704,2,1,0,34,0,1,0,0,1696,1
7705,2,0,0,43,0,0,2384,5,257,1
7706,2,0,0,18,0,1,1288,0,1697,1
